,state_code,state,county,town,center,center_id,office_id,registered,voted,void,neutral,suffrage,candidate_votes,candidate
179,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Voum El Kouz,20,1,422,210,7,5,198,2,KANE Hamidou Baba (Kane)
180,9,Tagant,Moudjeria,Soudoud,Ecole 2 Achram,3,2,551,315,6,1,308,241,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
181,9,Tagant,Moudjeria,Soudoud,Ecole 2 Achram,3,2,551,315,6,1,308,58,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
182,9,Tagant,Moudjeria,Soudoud,Ecole 2 Achram,3,2,551,315,6,1,308,6,Biram Dah Dah ABEID (Biram)
183,9,Tagant,Moudjeria,Soudoud,Ecole 2 Achram,3,2,551,315,6,1,308,3,Mohamed Sidi MAOULOUD (Maouloud)
184,9,Tagant,Moudjeria,Soudoud,Ecole 2 Achram,3,2,551,315,6,1,308,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
185,9,Tagant,Moudjeria,Soudoud,Ecole 2 Achram,3,2,551,315,6,1,308,0,KANE Hamidou Baba (Kane)
186,2,Hodh El Gharbi,Koubenni,Koubenni,Lawenatt,4,1,202,154,5,0,149,118,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
187,2,Hodh El Gharbi,Koubenni,Koubenni,Lawenatt,4,1,202,154,5,0,149,22,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
188,2,Hodh El Gharbi,Koubenni,Koubenni,Lawenatt,4,1,202,154,5,0,149,6,Biram Dah Dah ABEID (Biram)
189,2,Hodh El Gharbi,Koubenni,Koubenni,Lawenatt,4,1,202,154,5,0,149,2,Mohamed Sidi MAOULOUD (Maouloud)
190,2,Hodh El Gharbi,Koubenni,Koubenni,Lawenatt,4,1,202,154,5,0,149,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
191,2,Hodh El Gharbi,Koubenni,Koubenni,Lawenatt,4,1,202,154,5,0,149,1,KANE Hamidou Baba (Kane)
192,6,Trarza,Mederdra,Mederdra,Ecole N° 1,8,1,418,261,2,1,258,120,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
193,6,Trarza,Mederdra,Mederdra,Ecole N° 1,8,1,418,261,2,1,258,104,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
194,6,Trarza,Mederdra,Mederdra,Ecole N° 1,8,1,418,261,2,1,258,25,Biram Dah Dah ABEID (Biram)
195,6,Trarza,Mederdra,Mederdra,Ecole N° 1,8,1,418,261,2,1,258,7,Mohamed Sidi MAOULOUD (Maouloud)
196,6,Trarza,Mederdra,Mederdra,Ecole N° 1,8,1,418,261,2,1,258,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
197,6,Trarza,Mederdra,Mederdra,Ecole N° 1,8,1,418,261,2,1,258,1,KANE Hamidou Baba (Kane)
198,6,Trarza,R'Kiz,Boutalhaye,Ecole EL Meimoune,4,1,72,37,2,0,35,25,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
199,6,Trarza,R'Kiz,Boutalhaye,Ecole EL Meimoune,4,1,72,37,2,0,35,6,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
200,6,Trarza,R'Kiz,Boutalhaye,Ecole EL Meimoune,4,1,72,37,2,0,35,0,Biram Dah Dah ABEID (Biram)
201,6,Trarza,R'Kiz,Boutalhaye,Ecole EL Meimoune,4,1,72,37,2,0,35,2,Mohamed Sidi MAOULOUD (Maouloud)
202,6,Trarza,R'Kiz,Boutalhaye,Ecole EL Meimoune,4,1,72,37,2,0,35,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
203,6,Trarza,R'Kiz,Boutalhaye,Ecole EL Meimoune,4,1,72,37,2,0,35,1,KANE Hamidou Baba (Kane)
204,13,Nouakchott Ouest,Ksar,Ksar,Ecole 8,3,1,130,78,1,0,77,45,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
205,13,Nouakchott Ouest,Ksar,Ksar,Ecole 8,3,1,130,78,1,0,77,15,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
206,13,Nouakchott Ouest,Ksar,Ksar,Ecole 8,3,1,130,78,1,0,77,11,Biram Dah Dah ABEID (Biram)
207,13,Nouakchott Ouest,Ksar,Ksar,Ecole 8,3,1,130,78,1,0,77,2,Mohamed Sidi MAOULOUD (Maouloud)
208,13,Nouakchott Ouest,Ksar,Ksar,Ecole 8,3,1,130,78,1,0,77,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
209,13,Nouakchott Ouest,Ksar,Ksar,Ecole 8,3,1,130,78,1,0,77,4,KANE Hamidou Baba (Kane)
210,1,Hodh Chargui,Amourj,Amourj,Oum Nour,4,2,369,241,0,0,241,233,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
211,1,Hodh Chargui,Amourj,Amourj,Oum Nour,4,2,369,241,0,0,241,6,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
212,1,Hodh Chargui,Amourj,Amourj,Oum Nour,4,2,369,241,0,0,241,0,Biram Dah Dah ABEID (Biram)
213,1,Hodh Chargui,Amourj,Amourj,Oum Nour,4,2,369,241,0,0,241,1,Mohamed Sidi MAOULOUD (Maouloud)
214,1,Hodh Chargui,Amourj,Amourj,Oum Nour,4,2,369,241,0,0,241,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
215,1,Hodh Chargui,Amourj,Amourj,Oum Nour,4,2,369,241,0,0,241,1,KANE Hamidou Baba (Kane)
216,3,Assaba,Kiffa,El Melgue,Ecole Mekanet 1,10,1,62,65,0,1,64,62,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
217,3,Assaba,Kiffa,El Melgue,Ecole Mekanet 1,10,1,62,65,0,1,64,0,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
218,3,Assaba,Kiffa,El Melgue,Ecole Mekanet 1,10,1,62,65,0,1,64,2,Biram Dah Dah ABEID (Biram)
219,3,Assaba,Kiffa,El Melgue,Ecole Mekanet 1,10,1,62,65,0,1,64,0,Mohamed Sidi MAOULOUD (Maouloud)
220,3,Assaba,Kiffa,El Melgue,Ecole Mekanet 1,10,1,62,65,0,1,64,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
221,3,Assaba,Kiffa,El Melgue,Ecole Mekanet 1,10,1,62,65,0,1,64,0,KANE Hamidou Baba (Kane)
222,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Guebbou,13,1,316,237,0,3,234,194,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
223,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Guebbou,13,1,316,237,0,3,234,35,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
224,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Guebbou,13,1,316,237,0,3,234,1,Biram Dah Dah ABEID (Biram)
225,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Guebbou,13,1,316,237,0,3,234,0,Mohamed Sidi MAOULOUD (Maouloud)
226,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Guebbou,13,1,316,237,0,3,234,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
227,9,Tagant,Moudjeria,Tamourt Naaj,Ecole Guebbou,13,1,316,237,0,3,234,2,KANE Hamidou Baba (Kane)
228,5,Brakna,Boghé,Boghé,Dar El khadra,3,1,154,124,3,2,119,54,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
229,5,Brakna,Boghé,Boghé,Dar El khadra,3,1,154,124,3,2,119,8,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
230,5,Brakna,Boghé,Boghé,Dar El khadra,3,1,154,124,3,2,119,55,Biram Dah Dah ABEID (Biram)
231,5,Brakna,Boghé,Boghé,Dar El khadra,3,1,154,124,3,2,119,0,Mohamed Sidi MAOULOUD (Maouloud)
232,5,Brakna,Boghé,Boghé,Dar El khadra,3,1,154,124,3,2,119,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
233,5,Brakna,Boghé,Boghé,Dar El khadra,3,1,154,124,3,2,119,2,KANE Hamidou Baba (Kane)
234,2,Hodh El Gharbi,Koubenni,Koubenni,Ecole Aleh Yasser,1,2,444,222,4,0,218,119,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
235,2,Hodh El Gharbi,Koubenni,Koubenni,Ecole Aleh Yasser,1,2,444,222,4,0,218,61,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
236,2,Hodh El Gharbi,Koubenni,Koubenni,Ecole Aleh Yasser,1,2,444,222,4,0,218,31,Biram Dah Dah ABEID (Biram)
237,2,Hodh El Gharbi,Koubenni,Koubenni,Ecole Aleh Yasser,1,2,444,222,4,0,218,4,Mohamed Sidi MAOULOUD (Maouloud)
238,2,Hodh El Gharbi,Koubenni,Koubenni,Ecole Aleh Yasser,1,2,444,222,4,0,218,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
239,2,Hodh El Gharbi,Koubenni,Koubenni,Ecole Aleh Yasser,1,2,444,222,4,0,218,3,KANE Hamidou Baba (Kane)
240,3,Assaba,Kiffa,Kiffa,Hôtel de Ville,31,2,379,163,6,3,154,49,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
241,3,Assaba,Kiffa,Kiffa,Hôtel de Ville,31,2,379,163,6,3,154,36,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
242,3,Assaba,Kiffa,Kiffa,Hôtel de Ville,31,2,379,163,6,3,154,29,Biram Dah Dah ABEID (Biram)
243,3,Assaba,Kiffa,Kiffa,Hôtel de Ville,31,2,379,163,6,3,154,16,Mohamed Sidi MAOULOUD (Maouloud)
244,3,Assaba,Kiffa,Kiffa,Hôtel de Ville,31,2,379,163,6,3,154,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
245,3,Assaba,Kiffa,Kiffa,Hôtel de Ville,31,2,379,163,6,3,154,23,KANE Hamidou Baba (Kane)
246,4,Gorgol,Monguel,Monguel,Ecole 2,2,1,565,251,7,1,243,135,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
247,4,Gorgol,Monguel,Monguel,Ecole 2,2,1,565,251,7,1,243,28,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
248,4,Gorgol,Monguel,Monguel,Ecole 2,2,1,565,251,7,1,243,68,Biram Dah Dah ABEID (Biram)
249,4,Gorgol,Monguel,Monguel,Ecole 2,2,1,565,251,7,1,243,8,Mohamed Sidi MAOULOUD (Maouloud)
250,4,Gorgol,Monguel,Monguel,Ecole 2,2,1,565,251,7,1,243,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
251,4,Gorgol,Monguel,Monguel,Ecole 2,2,1,565,251,7,1,243,4,KANE Hamidou Baba (Kane)
252,5,Brakna,Boghé,Ould Biram,mbeidaa tebeile,10,1,142,104,1,0,103,81,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
253,5,Brakna,Boghé,Ould Biram,mbeidaa tebeile,10,1,142,104,1,0,103,3,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
254,5,Brakna,Boghé,Ould Biram,mbeidaa tebeile,10,1,142,104,1,0,103,17,Biram Dah Dah ABEID (Biram)
255,5,Brakna,Boghé,Ould Biram,mbeidaa tebeile,10,1,142,104,1,0,103,1,Mohamed Sidi MAOULOUD (Maouloud)
256,5,Brakna,Boghé,Ould Biram,mbeidaa tebeile,10,1,142,104,1,0,103,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
257,5,Brakna,Boghé,Ould Biram,mbeidaa tebeile,10,1,142,104,1,0,103,1,KANE Hamidou Baba (Kane)
258,1,Hodh Chargui,Bassiknou,El Megve,Mbire,8,1,381,179,5,2,172,150,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
259,1,Hodh Chargui,Bassiknou,El Megve,Mbire,8,1,381,179,5,2,172,20,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
260,1,Hodh Chargui,Bassiknou,El Megve,Mbire,8,1,381,179,5,2,172,1,Biram Dah Dah ABEID (Biram)
261,1,Hodh Chargui,Bassiknou,El Megve,Mbire,8,1,381,179,5,2,172,0,Mohamed Sidi MAOULOUD (Maouloud)
262,1,Hodh Chargui,Bassiknou,El Megve,Mbire,8,1,381,179,5,2,172,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
263,1,Hodh Chargui,Bassiknou,El Megve,Mbire,8,1,381,179,5,2,172,0,KANE Hamidou Baba (Kane)
264,15,Nouakchott Sud,Riyad,Riyad,Ecole Hamad,20,1,380,235,7,3,225,106,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
265,15,Nouakchott Sud,Riyad,Riyad,Ecole Hamad,20,1,380,235,7,3,225,44,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
266,15,Nouakchott Sud,Riyad,Riyad,Ecole Hamad,20,1,380,235,7,3,225,48,Biram Dah Dah ABEID (Biram)
267,15,Nouakchott Sud,Riyad,Riyad,Ecole Hamad,20,1,380,235,7,3,225,18,Mohamed Sidi MAOULOUD (Maouloud)
268,15,Nouakchott Sud,Riyad,Riyad,Ecole Hamad,20,1,380,235,7,3,225,5,Mohamed Lemine El Mourteji El WAVI (Wavi)
269,15,Nouakchott Sud,Riyad,Riyad,Ecole Hamad,20,1,380,235,7,3,225,4,KANE Hamidou Baba (Kane)
270,4,Gorgol,Kaédi,Tifondé Civé,Ecole Tifondé Civé,3,1,430,372,4,5,363,175,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
271,4,Gorgol,Kaédi,Tifondé Civé,Ecole Tifondé Civé,3,1,430,372,4,5,363,6,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
272,4,Gorgol,Kaédi,Tifondé Civé,Ecole Tifondé Civé,3,1,430,372,4,5,363,32,Biram Dah Dah ABEID (Biram)
273,4,Gorgol,Kaédi,Tifondé Civé,Ecole Tifondé Civé,3,1,430,372,4,5,363,0,Mohamed Sidi MAOULOUD (Maouloud)
274,4,Gorgol,Kaédi,Tifondé Civé,Ecole Tifondé Civé,3,1,430,372,4,5,363,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
275,4,Gorgol,Kaédi,Tifondé Civé,Ecole Tifondé Civé,3,1,430,372,4,5,363,150,KANE Hamidou Baba (Kane)
276,8,Dakhlet Nouadhibou,Chami,Chami,Dispensaire Chami,1,4,559,148,3,1,144,77,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
277,8,Dakhlet Nouadhibou,Chami,Chami,Dispensaire Chami,1,4,559,148,3,1,144,57,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
278,8,Dakhlet Nouadhibou,Chami,Chami,Dispensaire Chami,1,4,559,148,3,1,144,9,Biram Dah Dah ABEID (Biram)
279,8,Dakhlet Nouadhibou,Chami,Chami,Dispensaire Chami,1,4,559,148,3,1,144,1,Mohamed Sidi MAOULOUD (Maouloud)
280,8,Dakhlet Nouadhibou,Chami,Chami,Dispensaire Chami,1,4,559,148,3,1,144,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
281,8,Dakhlet Nouadhibou,Chami,Chami,Dispensaire Chami,1,4,559,148,3,1,144,0,KANE Hamidou Baba (Kane)
282,2,Hodh El Gharbi,Koubenni,Voullaniya,Guwawine Ivoulane,5,1,56,45,3,2,40,20,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
283,2,Hodh El Gharbi,Koubenni,Voullaniya,Guwawine Ivoulane,5,1,56,45,3,2,40,3,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
284,2,Hodh El Gharbi,Koubenni,Voullaniya,Guwawine Ivoulane,5,1,56,45,3,2,40,0,Biram Dah Dah ABEID (Biram)
285,2,Hodh El Gharbi,Koubenni,Voullaniya,Guwawine Ivoulane,5,1,56,45,3,2,40,0,Mohamed Sidi MAOULOUD (Maouloud)
286,2,Hodh El Gharbi,Koubenni,Voullaniya,Guwawine Ivoulane,5,1,56,45,3,2,40,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
287,2,Hodh El Gharbi,Koubenni,Voullaniya,Guwawine Ivoulane,5,1,56,45,3,2,40,17,KANE Hamidou Baba (Kane)
288,6,Trarza,Ouad Naga,Ouad Naga,Magham ibrahim,27,1,101,68,1,5,62,11,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
289,6,Trarza,Ouad Naga,Ouad Naga,Magham ibrahim,27,1,101,68,1,5,62,48,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
290,6,Trarza,Ouad Naga,Ouad Naga,Magham ibrahim,27,1,101,68,1,5,62,2,Biram Dah Dah ABEID (Biram)
291,6,Trarza,Ouad Naga,Ouad Naga,Magham ibrahim,27,1,101,68,1,5,62,1,Mohamed Sidi MAOULOUD (Maouloud)
292,6,Trarza,Ouad Naga,Ouad Naga,Magham ibrahim,27,1,101,68,1,5,62,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
293,6,Trarza,Ouad Naga,Ouad Naga,Magham ibrahim,27,1,101,68,1,5,62,0,KANE Hamidou Baba (Kane)
294,5,Brakna,Boghé,Boghé,Ecole 4,7,2,486,353,10,3,340,75,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
295,5,Brakna,Boghé,Boghé,Ecole 4,7,2,486,353,10,3,340,50,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
296,5,Brakna,Boghé,Boghé,Ecole 4,7,2,486,353,10,3,340,165,Biram Dah Dah ABEID (Biram)
297,5,Brakna,Boghé,Boghé,Ecole 4,7,2,486,353,10,3,340,3,Mohamed Sidi MAOULOUD (Maouloud)
298,5,Brakna,Boghé,Boghé,Ecole 4,7,2,486,353,10,3,340,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
299,5,Brakna,Boghé,Boghé,Ecole 4,7,2,486,353,10,3,340,47,KANE Hamidou Baba (Kane)
300,3,Assaba,Kiffa,Kiffa,Centre d'Accueil des Citoyens,3,1,461,243,1,2,240,81,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
301,3,Assaba,Kiffa,Kiffa,Centre d'Accueil des Citoyens,3,1,461,243,1,2,240,97,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
302,3,Assaba,Kiffa,Kiffa,Centre d'Accueil des Citoyens,3,1,461,243,1,2,240,49,Biram Dah Dah ABEID (Biram)
303,3,Assaba,Kiffa,Kiffa,Centre d'Accueil des Citoyens,3,1,461,243,1,2,240,2,Mohamed Sidi MAOULOUD (Maouloud)
304,3,Assaba,Kiffa,Kiffa,Centre d'Accueil des Citoyens,3,1,461,243,1,2,240,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
305,3,Assaba,Kiffa,Kiffa,Centre d'Accueil des Citoyens,3,1,461,243,1,2,240,10,KANE Hamidou Baba (Kane)
306,6,Trarza,Keur Macène,Keur Macène,N'tarech,10,1,191,110,1,0,109,75,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
307,6,Trarza,Keur Macène,Keur Macène,N'tarech,10,1,191,110,1,0,109,23,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
308,6,Trarza,Keur Macène,Keur Macène,N'tarech,10,1,191,110,1,0,109,7,Biram Dah Dah ABEID (Biram)
309,6,Trarza,Keur Macène,Keur Macène,N'tarech,10,1,191,110,1,0,109,3,Mohamed Sidi MAOULOUD (Maouloud)
310,6,Trarza,Keur Macène,Keur Macène,N'tarech,10,1,191,110,1,0,109,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
311,6,Trarza,Keur Macène,Keur Macène,N'tarech,10,1,191,110,1,0,109,0,KANE Hamidou Baba (Kane)
312,3,Assaba,Guerou,Guerou,Ecole N'Takat,12,2,419,159,10,1,148,99,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
313,3,Assaba,Guerou,Guerou,Ecole N'Takat,12,2,419,159,10,1,148,46,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
314,3,Assaba,Guerou,Guerou,Ecole N'Takat,12,2,419,159,10,1,148,2,Biram Dah Dah ABEID (Biram)
315,3,Assaba,Guerou,Guerou,Ecole N'Takat,12,2,419,159,10,1,148,1,Mohamed Sidi MAOULOUD (Maouloud)
316,3,Assaba,Guerou,Guerou,Ecole N'Takat,12,2,419,159,10,1,148,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
317,3,Assaba,Guerou,Guerou,Ecole N'Takat,12,2,419,159,10,1,148,0,KANE Hamidou Baba (Kane)
318,6,Trarza,Keur Macène,Keur Macène,Ecole Nbeika,8,1,489,387,10,0,377,154,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
319,6,Trarza,Keur Macène,Keur Macène,Ecole Nbeika,8,1,489,387,10,0,377,178,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
320,6,Trarza,Keur Macène,Keur Macène,Ecole Nbeika,8,1,489,387,10,0,377,13,Biram Dah Dah ABEID (Biram)
321,6,Trarza,Keur Macène,Keur Macène,Ecole Nbeika,8,1,489,387,10,0,377,30,Mohamed Sidi MAOULOUD (Maouloud)
322,6,Trarza,Keur Macène,Keur Macène,Ecole Nbeika,8,1,489,387,10,0,377,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
323,6,Trarza,Keur Macène,Keur Macène,Ecole Nbeika,8,1,489,387,10,0,377,1,KANE Hamidou Baba (Kane)
324,5,Brakna,Boghé,Boghé,Lycée de Boghé,25,2,303,229,3,2,224,50,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
325,5,Brakna,Boghé,Boghé,Lycée de Boghé,25,2,303,229,3,2,224,26,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
326,5,Brakna,Boghé,Boghé,Lycée de Boghé,25,2,303,229,3,2,224,68,Biram Dah Dah ABEID (Biram)
327,5,Brakna,Boghé,Boghé,Lycée de Boghé,25,2,303,229,3,2,224,15,Mohamed Sidi MAOULOUD (Maouloud)
328,5,Brakna,Boghé,Boghé,Lycée de Boghé,25,2,303,229,3,2,224,1,Mohamed Lemine El Mourteji El WAVI (Wavi)
329,5,Brakna,Boghé,Boghé,Lycée de Boghé,25,2,303,229,3,2,224,64,KANE Hamidou Baba (Kane)
330,3,Assaba,Kiffa,Kiffa,Ecole Syassa,27,2,435,273,8,0,265,200,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
331,3,Assaba,Kiffa,Kiffa,Ecole Syassa,27,2,435,273,8,0,265,15,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
332,3,Assaba,Kiffa,Kiffa,Ecole Syassa,27,2,435,273,8,0,265,43,Biram Dah Dah ABEID (Biram)
333,3,Assaba,Kiffa,Kiffa,Ecole Syassa,27,2,435,273,8,0,265,6,Mohamed Sidi MAOULOUD (Maouloud)
334,3,Assaba,Kiffa,Kiffa,Ecole Syassa,27,2,435,273,8,0,265,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
335,3,Assaba,Kiffa,Kiffa,Ecole Syassa,27,2,435,273,8,0,265,1,KANE Hamidou Baba (Kane)
336,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Collège 1,2,4,449,362,4,7,351,127,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
337,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Collège 1,2,4,449,362,4,7,351,98,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
338,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Collège 1,2,4,449,362,4,7,351,87,Biram Dah Dah ABEID (Biram)
339,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Collège 1,2,4,449,362,4,7,351,12,Mohamed Sidi MAOULOUD (Maouloud)
340,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Collège 1,2,4,449,362,4,7,351,2,Mohamed Lemine El Mourteji El WAVI (Wavi)
341,8,Dakhlet Nouadhibou,Nouadhibou,Nouadhibou,Collège 1,2,4,449,362,4,7,351,25,KANE Hamidou Baba (Kane)
342,4,Gorgol,Kaédi,Nere Walo,Bir El Barka,1,1,110,82,0,0,82,35,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
343,4,Gorgol,Kaédi,Nere Walo,Bir El Barka,1,1,110,82,0,0,82,1,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
344,4,Gorgol,Kaédi,Nere Walo,Bir El Barka,1,1,110,82,0,0,82,45,Biram Dah Dah ABEID (Biram)
345,4,Gorgol,Kaédi,Nere Walo,Bir El Barka,1,1,110,82,0,0,82,0,Mohamed Sidi MAOULOUD (Maouloud)
346,4,Gorgol,Kaédi,Nere Walo,Bir El Barka,1,1,110,82,0,0,82,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
347,4,Gorgol,Kaédi,Nere Walo,Bir El Barka,1,1,110,82,0,0,82,1,KANE Hamidou Baba (Kane)
348,1,Hodh Chargui,N'beiket Lahwach,N'Beiket Lahwach,El Arch,4,1,209,181,12,1,168,156,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
349,1,Hodh Chargui,N'beiket Lahwach,N'Beiket Lahwach,El Arch,4,1,209,181,12,1,168,2,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
350,1,Hodh Chargui,N'beiket Lahwach,N'Beiket Lahwach,El Arch,4,1,209,181,12,1,168,1,Biram Dah Dah ABEID (Biram)
351,1,Hodh Chargui,N'beiket Lahwach,N'Beiket Lahwach,El Arch,4,1,209,181,12,1,168,0,Mohamed Sidi MAOULOUD (Maouloud)
352,1,Hodh Chargui,N'beiket Lahwach,N'Beiket Lahwach,El Arch,4,1,209,181,12,1,168,9,Mohamed Lemine El Mourteji El WAVI (Wavi)
353,1,Hodh Chargui,N'beiket Lahwach,N'Beiket Lahwach,El Arch,4,1,209,181,12,1,168,0,KANE Hamidou Baba (Kane)
354,3,Assaba,Kiffa,Nouamlein,El Haramaine,5,1,526,294,0,0,294,268,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
355,3,Assaba,Kiffa,Nouamlein,El Haramaine,5,1,526,294,0,0,294,20,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
356,3,Assaba,Kiffa,Nouamlein,El Haramaine,5,1,526,294,0,0,294,4,Biram Dah Dah ABEID (Biram)
357,3,Assaba,Kiffa,Nouamlein,El Haramaine,5,1,526,294,0,0,294,2,Mohamed Sidi MAOULOUD (Maouloud)
358,3,Assaba,Kiffa,Nouamlein,El Haramaine,5,1,526,294,0,0,294,0,Mohamed Lemine El Mourteji El WAVI (Wavi)
359,3,Assaba,Kiffa,Nouamlein,El Haramaine,5,1,526,294,0,0,294,0,KANE Hamidou Baba (Kane)
360,6,Trarza,Ouad Naga,Ouad Naga,Dar Elmouna,4,1,69,15,0,0,15,11,Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)
361,6,Trarza,Ouad Naga,Ouad Naga,Dar Elmouna,4,1,69,15,0,0,15,4,Sidi Mohamed Boubacar BOUSSALEF (Boubacar)
362,6,Trarza,Ouad Naga,Ouad Naga,Dar Elmouna,4,1,69,15,0,0,15,0,Biram Dah Dah ABEID (Biram)
363,6,Trarza,Ouad Naga,Ouad Naga,Dar Elmouna,4,1,69,15,0,0,15,0,Mohamed Sidi MAOULOUD (Maouloud)
